n_parcel,lat,lon,timestamp
110,-3.288204,-39.190731,2022-02-09 12:00:00
110,-3.315549,-39.146202,2022-02-09 06:00:00
110,-3.344063,-39.105061,2022-02-09 00:00:00
110,-3.3659510000000004,-39.060749,2022-02-08 18:00:00
110,-3.392751,-39.028561,2022-02-08 12:00:00
110,-3.419521,-38.985989,2022-02-08 06:00:00
110,-3.4462230000000003,-38.958427,2022-02-08 00:00:00
110,-3.470978,-38.921963,2022-02-07 18:00:00
110,-3.5005660000000005,-38.881466,2022-02-07 12:00:00
110,-3.5198120000000004,-38.843044,2022-02-07 06:00:00
110,-3.537234,-38.809933,2022-02-07 00:00:00
110,-3.555506,-38.767242,2022-02-06 18:00:00
110,-3.591895,-38.716728,2022-02-06 12:00:00
110,-3.616147,-38.669407,2022-02-06 06:00:00
110,-3.645682,-38.621769,2022-02-06 00:00:00
110,-3.674621,-38.565804,2022-02-05 18:00:00
110,-3.712049,-38.514977,2022-02-05 12:00:00
110,-3.754795,-38.46471,2022-02-05 06:00:00
110,-3.800996,-38.418903,2022-02-05 00:00:00
110,-3.845152,-38.366802,2022-02-04 18:00:00
110,-3.89393,-38.318722,2022-02-04 12:00:00
110,-3.936125,-38.273708,2022-02-04 06:00:00
110,-3.973296,-38.231319,2022-02-04 00:00:00
110,-4.0124559999999985,-38.180019,2022-02-03 18:00:00
110,-4.053945,-38.125614,2022-02-03 12:00:00
110,-4.093376,-38.073837,2022-02-03 06:00:00
110,-4.119146,-38.025928,2022-02-03 00:00:00
110,-4.15763,-37.981918,2022-02-02 18:00:00
110,-4.18955,-37.923176,2022-02-02 12:00:00
110,-4.232538,-37.869881,2022-02-02 06:00:00
110,-4.251638,-37.790455,2022-02-02 00:00:00
110,-4.306697,-37.733295,2022-02-01 18:00:00
110,-4.350164,-37.638123,2022-02-01 12:00:00
110,-4.4190510000000005,-37.580887,2022-02-01 06:00:00
110,-4.4386410000000005,-37.48053,2022-02-01 00:00:00
110,-4.478976,-37.434799,2022-01-31 18:00:00
110,-4.494253,-37.323986,2022-01-31 12:00:00
110,-4.561466,-37.265587,2022-01-31 06:00:00
110,-4.570377,-37.165451,2022-01-31 00:00:00
110,-4.622099,-37.128494,2022-01-30 18:00:00
110,-4.619528,-37.052078,2022-01-30 12:00:00
110,-4.6660080000000015,-37.014557,2022-01-30 06:00:00
110,-4.652352,-36.961361,2022-01-30 00:00:00
110,-4.675779,-36.952011,2022-01-29 18:00:00
110,-4.662276,-36.929703,2022-01-29 12:00:00
110,-4.66522,-36.928078,2022-01-29 06:00:00
110,-4.6439,-36.914028,2022-01-29 00:00:00
110,-4.637961,-36.907394,2022-01-28 18:00:00
110,-4.633397,-36.885742,2022-01-28 12:00:00
110,-4.638765,-36.857563,2022-01-28 06:00:00
110,-4.645987,-36.817608,2022-01-28 00:00:00
110,-4.642779,-36.7645,2022-01-27 18:00:00
110,-4.657705,-36.708324,2022-01-27 12:00:00
110,-4.668991,-36.655704,2022-01-27 06:00:00
110,-4.688206,-36.598923,2022-01-27 00:00:00
110,-4.683418,-36.536274,2022-01-26 18:00:00
110,-4.6885309999999984,-36.48917,2022-01-26 12:00:00
110,-4.699182,-36.447346,2022-01-26 06:00:00
110,-4.708055,-36.408222,2022-01-26 00:00:00
110,-4.705729,-36.367645,2022-01-25 18:00:00
110,-4.709893,-36.334194,2022-01-25 12:00:00
110,-4.720414,-36.302654,2022-01-25 06:00:00
110,-4.726357,-36.268753,2022-01-25 00:00:00
110,-4.720145,-36.222183,2022-01-24 18:00:00
110,-4.720342,-36.189304,2022-01-24 12:00:00
110,-4.720258,-36.161999,2022-01-24 06:00:00
110,-4.7171650000000005,-36.127682,2022-01-24 00:00:00
110,-4.712996,-36.068066,2022-01-23 18:00:00
110,-4.715754,-36.01656,2022-01-23 12:00:00
110,-4.72564,-35.966358,2022-01-23 06:00:00
110,-4.736892,-35.903587,2022-01-23 00:00:00
110,-4.75036,-35.813519,2022-01-22 18:00:00
110,-4.775688,-35.731689,2022-01-22 12:00:00
110,-4.801126999999998,-35.653904,2022-01-22 06:00:00
110,-4.832661,-35.576904,2022-01-22 00:00:00
110,-4.869118,-35.48242600000001,2022-01-21 18:00:00
110,-4.902271,-35.408501,2022-01-21 12:00:00
110,-4.951435,-35.32999,2022-01-21 06:00:00
110,-4.999536,-35.25853,2022-01-21 00:00:00
110,-5.075284,-35.177246000000004,2022-01-20 18:00:00
110,-5.162282,-35.092518,2022-01-20 12:00:00
110,-5.257484,-35.034434999999995,2022-01-20 06:00:00
110,-5.349864,-34.987259,2022-01-20 00:00:00
110,-5.45179,-34.939578999999995,2022-01-19 18:00:00
110,-5.540284,-34.894096000000005,2022-01-19 12:00:00
110,-5.611251,-34.853527,2022-01-19 06:00:00
110,-5.659209,-34.803005,2022-01-19 00:00:00
110,-5.701734,-34.737389,2022-01-18 18:00:00
110,-5.737706,-34.671046999999994,2022-01-18 12:00:00
110,-5.774051999999998,-34.605042,2022-01-18 06:00:00
110,-5.814833,-34.541645,2022-01-18 00:00:00
110,-5.861966000000002,-34.481804,2022-01-17 18:00:00
110,-5.907387,-34.430428000000006,2022-01-17 12:00:00
110,-5.941048,-34.388454,2022-01-17 06:00:00
110,-5.965634,-34.33807,2022-01-17 00:00:00
110,-5.984756,-34.281475,2022-01-16 18:00:00
110,-6.003323,-34.227546999999994,2022-01-16 12:00:00
110,-6.015609,-34.176331,2022-01-16 06:00:00
110,-6.026521,-34.107834000000004,2022-01-16 00:00:00
110,-6.037774,-34.031055,2022-01-15 18:00:00
110,-6.054754,-33.948357,2022-01-15 12:00:00
110,-6.074707,-33.860744,2022-01-15 06:00:00
110,-6.106308,-33.763027,2022-01-15 00:00:00
110,-6.141806,-33.665325,2022-01-14 18:00:00
110,-6.179724,-33.576752,2022-01-14 12:00:00
110,-6.217103,-33.50388,2022-01-14 06:00:00
110,-6.257986,-33.435413,2022-01-14 00:00:00
110,-6.287343,-33.380287,2022-01-13 18:00:00
110,-6.313137,-33.330109,2022-01-13 12:00:00
110,-6.3362680000000005,-33.287277,2022-01-13 06:00:00
110,-6.3594040000000005,-33.236031,2022-01-13 00:00:00
110,-6.371356,-33.180557,2022-01-12 18:00:00
110,-6.375968,-33.122089,2022-01-12 12:00:00
110,-6.377746,-33.065186,2022-01-12 06:00:00
110,-6.378813,-32.996983,2022-01-12 00:00:00
110,-6.378302,-32.931652,2022-01-11 18:00:00
110,-6.386523,-32.86417,2022-01-11 12:00:00
110,-6.404832,-32.793274,2022-01-11 06:00:00
110,-6.4279480000000015,-32.710808,2022-01-11 00:00:00
110,-6.454134,-32.616222,2022-01-10 18:00:00
110,-6.480738,-32.531025,2022-01-10 12:00:00
110,-6.512432,-32.461563,2022-01-10 06:00:00
110,-6.551722,-32.393406,2022-01-10 00:00:00
111,-3.226796,-39.264141,2022-02-10 00:00:00
111,-3.257773,-39.217575,2022-02-09 18:00:00
111,-3.286312,-39.177975,2022-02-09 12:00:00
111,-3.3135449999999995,-39.130219,2022-02-09 06:00:00
111,-3.341804,-39.086849,2022-02-09 00:00:00
111,-3.367033,-39.03738,2022-02-08 18:00:00
111,-3.402239,-38.997799,2022-02-08 12:00:00
111,-3.431376,-38.953709,2022-02-08 06:00:00
111,-3.459103,-38.92427100000001,2022-02-08 00:00:00
111,-3.4863089999999994,-38.881687,2022-02-07 18:00:00
111,-3.513132,-38.833931,2022-02-07 12:00:00
111,-3.5300050000000005,-38.792141,2022-02-07 06:00:00
111,-3.557449,-38.751865,2022-02-07 00:00:00
111,-3.58334,-38.697678,2022-02-06 18:00:00
111,-3.6168,-38.641941,2022-02-06 12:00:00
111,-3.639265,-38.588604,2022-02-06 06:00:00
111,-3.670489,-38.536816,2022-02-06 00:00:00
111,-3.708092,-38.473675,2022-02-05 18:00:00
111,-3.761729,-38.417255,2022-02-05 12:00:00
111,-3.803965,-38.365448,2022-02-05 06:00:00
111,-3.853109,-38.31337,2022-02-05 00:00:00
111,-3.895474,-38.256096,2022-02-04 18:00:00
111,-3.943858,-38.201279,2022-02-04 12:00:00
111,-3.986334,-38.140282,2022-02-04 06:00:00
111,-4.02499,-38.084442,2022-02-04 00:00:00
111,-4.06077,-38.023903,2022-02-03 18:00:00
111,-4.097291,-37.960644,2022-02-03 12:00:00
111,-4.135007,-37.906029,2022-02-03 06:00:00
111,-4.154225,-37.848732,2022-02-03 00:00:00
111,-4.186934,-37.796803,2022-02-02 18:00:00
111,-4.213387,-37.710495,2022-02-02 12:00:00
111,-4.267698,-37.651039,2022-02-02 06:00:00
111,-4.287891,-37.558464,2022-02-02 00:00:00
111,-4.3396690000000016,-37.508278,2022-02-01 18:00:00
111,-4.362066,-37.396961,2022-02-01 12:00:00
111,-4.432402,-37.331589,2022-02-01 06:00:00
111,-4.442667,-37.217575,2022-02-01 00:00:00
111,-4.493379,-37.172325,2022-01-31 18:00:00
111,-4.507946,-37.080139,2022-01-31 12:00:00
111,-4.557398,-37.026711,2022-01-31 06:00:00
111,-4.567658,-36.955143,2022-01-31 00:00:00
111,-4.592694,-36.897888,2022-01-30 18:00:00
111,-4.6046830000000005,-36.84480300000001,2022-01-30 12:00:00
111,-4.629713,-36.809597,2022-01-30 06:00:00
111,-4.630283,-36.770042,2022-01-30 00:00:00
111,-4.650098000000002,-36.75264,2022-01-29 18:00:00
111,-4.645322,-36.737301,2022-01-29 12:00:00
111,-4.638489,-36.730778,2022-01-29 06:00:00
111,-4.620892,-36.718575,2022-01-29 00:00:00
111,-4.602888,-36.707516,2022-01-28 18:00:00
111,-4.594281,-36.683731,2022-01-28 12:00:00
111,-4.5899790000000005,-36.655018,2022-01-28 06:00:00
111,-4.581767,-36.60997800000001,2022-01-28 00:00:00
111,-4.573563,-36.553169,2022-01-27 18:00:00
111,-4.582473,-36.493565,2022-01-27 12:00:00
111,-4.596288,-36.437325,2022-01-27 06:00:00
111,-4.608884,-36.373363,2022-01-27 00:00:00
111,-4.621377,-36.304214,2022-01-26 18:00:00
111,-4.641045,-36.23634000000001,2022-01-26 12:00:00
111,-4.662056,-36.176102,2022-01-26 06:00:00
111,-4.678817,-36.118874,2022-01-26 00:00:00
111,-4.6860620000000015,-36.05864,2022-01-25 18:00:00
111,-4.699222,-35.999332,2022-01-25 12:00:00
111,-4.7194699999999985,-35.946857,2022-01-25 06:00:00
111,-4.734148,-35.88887000000001,2022-01-25 00:00:00
111,-4.742294,-35.805424,2022-01-24 18:00:00
111,-4.7548629999999985,-35.729176,2022-01-24 12:00:00
111,-4.7651,-35.654835,2022-01-24 06:00:00
111,-4.7879260000000015,-35.568142,2022-01-24 00:00:00
111,-4.8041160000000005,-35.45182,2022-01-23 18:00:00
111,-4.832612,-35.362694,2022-01-23 12:00:00
111,-4.881783,-35.269417,2022-01-23 06:00:00
111,-4.947728,-35.188713,2022-01-23 00:00:00
111,-5.040245,-35.083454,2022-01-22 18:00:00
111,-5.126937,-34.998047,2022-01-22 12:00:00
111,-5.2025,-34.931305,2022-01-22 06:00:00
111,-5.256087,-34.878189,2022-01-22 00:00:00
111,-5.316024,-34.818581,2022-01-21 18:00:00
111,-5.365081,-34.768093,2022-01-21 12:00:00
111,-5.406238,-34.719467,2022-01-21 06:00:00
111,-5.441133,-34.651264000000005,2022-01-21 00:00:00
111,-5.496395,-34.575375,2022-01-20 18:00:00
111,-5.556451999999998,-34.51255,2022-01-20 12:00:00
111,-5.620778,-34.456539,2022-01-20 06:00:00
111,-5.681384,-34.400013,2022-01-20 00:00:00
111,-5.748435,-34.336937,2022-01-19 18:00:00
111,-5.8086,-34.276416999999995,2022-01-19 12:00:00
111,-5.85962,-34.210503,2022-01-19 06:00:00
111,-5.9016730000000015,-34.130795,2022-01-19 00:00:00
111,-5.95339,-34.027996,2022-01-18 18:00:00
111,-6.007696,-33.927639,2022-01-18 12:00:00
111,-6.067491,-33.842873,2022-01-18 06:00:00
111,-6.130847,-33.768124,2022-01-18 00:00:00
111,-6.201618,-33.696265999999994,2022-01-17 18:00:00
111,-6.2686199999999985,-33.638794,2022-01-17 12:00:00
111,-6.32024,-33.595245,2022-01-17 06:00:00
111,-6.357357,-33.549053,2022-01-17 00:00:00
111,-6.383581,-33.498394,2022-01-16 18:00:00
111,-6.405012,-33.448189,2022-01-16 12:00:00
111,-6.412105,-33.400093,2022-01-16 06:00:00
111,-6.410275,-33.331654,2022-01-16 00:00:00
111,-6.405131,-33.245209,2022-01-15 18:00:00
111,-6.413247,-33.149208,2022-01-15 12:00:00
111,-6.4315190000000015,-33.053127,2022-01-15 06:00:00
111,-6.4554269999999985,-32.951241,2022-01-15 00:00:00
111,-6.481091,-32.848476,2022-01-14 18:00:00
111,-6.5137839999999985,-32.748272,2022-01-14 12:00:00
111,-6.5481050000000005,-32.664425,2022-01-14 06:00:00
111,-6.58551,-32.588035999999995,2022-01-14 00:00:00
111,-6.612757000000001,-32.524757,2022-01-13 18:00:00
111,-6.63709,-32.472511,2022-01-13 12:00:00
111,-6.661257000000001,-32.433849,2022-01-13 06:00:00
111,-6.682600999999999,-32.392231,2022-01-13 00:00:00
111,-6.686348,-32.352497,2022-01-12 18:00:00
111,-6.6766440000000005,-32.3134,2022-01-12 12:00:00
111,-6.659945,-32.272667,2022-01-12 06:00:00
111,-6.641732000000001,-32.215988,2022-01-12 00:00:00
111,-6.630703,-32.147305,2022-01-11 18:00:00
111,-6.631769,-32.074669,2022-01-11 12:00:00
111,-6.643791,-32.002094,2022-01-11 06:00:00
111,-6.662503999999998,-31.922396000000006,2022-01-11 00:00:00
111,-6.682904,-31.83363,2022-01-10 18:00:00
111,-6.7037619999999984,-31.75511,2022-01-10 12:00:00
111,-6.727399,-31.694283,2022-01-10 06:00:00
111,-6.751635,-31.635395000000006,2022-01-10 00:00:00
112,-3.231167,-39.269974,2022-02-10 00:00:00
112,-3.261662,-39.226475,2022-02-09 18:00:00
112,-3.288939,-39.189747,2022-02-09 12:00:00
112,-3.316318,-39.145157,2022-02-09 06:00:00
112,-3.344694,-39.104122,2022-02-09 00:00:00
112,-3.366479,-39.060001,2022-02-08 18:00:00
112,-3.393409,-39.027763,2022-02-08 12:00:00
112,-3.420322,-38.985069,2022-02-08 06:00:00
112,-3.446905,-38.957607,2022-02-08 00:00:00
112,-3.47172,-38.921139,2022-02-07 18:00:00
112,-3.5012730000000003,-38.880474,2022-02-07 12:00:00
112,-3.520286,-38.842197,2022-02-07 06:00:00
112,-3.5377089999999995,-38.809155,2022-02-07 00:00:00
112,-3.556106,-38.766403,2022-02-06 18:00:00
112,-3.592502,-38.715858,2022-02-06 12:00:00
112,-3.616722,-38.668518,2022-02-06 06:00:00
112,-3.646241,-38.620914,2022-02-06 00:00:00
112,-3.675161,-38.565033,2022-02-05 18:00:00
112,-3.712684,-38.514198,2022-02-05 12:00:00
112,-3.755509,-38.464016,2022-02-05 06:00:00
112,-3.801732,-38.418205,2022-02-05 00:00:00
112,-3.845866000000001,-38.366146,2022-02-04 18:00:00
112,-3.894658,-38.318069,2022-02-04 12:00:00
112,-3.936791,-38.273125,2022-02-04 06:00:00
112,-3.97403,-38.230648,2022-02-04 00:00:00
112,-4.013114,-38.179325,2022-02-03 18:00:00
112,-4.054564,-38.12492,2022-02-03 12:00:00
112,-4.093966,-38.07312,2022-02-03 06:00:00
112,-4.1197339999999985,-38.025291,2022-02-03 00:00:00
112,-4.158213,-37.981377,2022-02-02 18:00:00
112,-4.190098,-37.92263,2022-02-02 12:00:00
112,-4.233018,-37.869328,2022-02-02 06:00:00
112,-4.2521309999999986,-37.789833,2022-02-02 00:00:00
112,-4.30733,-37.732819,2022-02-01 18:00:00
112,-4.350795,-37.637753,2022-02-01 12:00:00
112,-4.419592,-37.580505,2022-02-01 06:00:00
112,-4.439116,-37.48016,2022-02-01 00:00:00
112,-4.479424,-37.434433,2022-01-31 18:00:00
112,-4.4947339999999985,-37.323631,2022-01-31 12:00:00
112,-4.561964,-37.265247,2022-01-31 06:00:00
112,-4.570867,-37.165161,2022-01-31 00:00:00
112,-4.622577,-37.128189,2022-01-30 18:00:00
112,-4.6199910000000015,-37.051792,2022-01-30 12:00:00
112,-4.66646,-37.014236,2022-01-30 06:00:00
112,-4.652752,-36.961018,2022-01-30 00:00:00
112,-4.676154,-36.951714,2022-01-29 18:00:00
112,-4.662631,-36.929413,2022-01-29 12:00:00
112,-4.665586,-36.927803,2022-01-29 06:00:00
112,-4.644258,-36.91373400000001,2022-01-29 00:00:00
112,-4.638339,-36.907097,2022-01-28 18:00:00
112,-4.633769999999998,-36.885426,2022-01-28 12:00:00
112,-4.639149,-36.857197,2022-01-28 06:00:00
112,-4.646369,-36.817192,2022-01-28 00:00:00
112,-4.643137,-36.764027,2022-01-27 18:00:00
112,-4.6581,-36.707825,2022-01-27 12:00:00
112,-4.669363,-36.655201,2022-01-27 06:00:00
112,-4.688553,-36.598373,2022-01-27 00:00:00
112,-4.683736,-36.535671,2022-01-26 18:00:00
112,-4.688835,-36.488491,2022-01-26 12:00:00
112,-4.699514,-36.44659,2022-01-26 06:00:00
112,-4.708438,-36.407429,2022-01-26 00:00:00
112,-4.7061199999999985,-36.366806,2022-01-25 18:00:00
112,-4.710273,-36.333313,2022-01-25 12:00:00
112,-4.720776,-36.301754,2022-01-25 06:00:00
112,-4.7266879999999984,-36.267826,2022-01-25 00:00:00
112,-4.720468,-36.22123,2022-01-24 18:00:00
112,-4.720671,-36.188313,2022-01-24 12:00:00
112,-4.720579,-36.160969,2022-01-24 06:00:00
112,-4.717438,-36.12661,2022-01-24 00:00:00
112,-4.713295,-36.066952,2022-01-23 18:00:00
112,-4.716056,-36.015396,2022-01-23 12:00:00
112,-4.725931,-35.96513,2022-01-23 06:00:00
112,-4.737199,-35.902264,2022-01-23 00:00:00
112,-4.7507150000000005,-35.812077,2022-01-22 18:00:00
112,-4.776123,-35.729992,2022-01-22 12:00:00
112,-4.801711,-35.651943,2022-01-22 06:00:00
112,-4.83333,-35.574898,2022-01-22 00:00:00
112,-4.869825,-35.480499,2022-01-21 18:00:00
112,-4.903071,-35.40671500000001,2022-01-21 12:00:00
112,-4.952482,-35.328232,2022-01-21 06:00:00
112,-5.000872,-35.256706,2022-01-21 00:00:00
112,-5.076919,-35.175217,2022-01-20 18:00:00
112,-5.164027,-35.090542,2022-01-20 12:00:00
112,-5.259125,-35.032936,2022-01-20 06:00:00
112,-5.3515120000000005,-34.986271,2022-01-20 00:00:00
112,-5.453272,-34.938625,2022-01-19 18:00:00
112,-5.541619,-34.893059,2022-01-19 12:00:00
112,-5.6123949999999985,-34.852398,2022-01-19 06:00:00
112,-5.660262,-34.801849,2022-01-19 00:00:00
112,-5.7027470000000005,-34.736206,2022-01-18 18:00:00
112,-5.73874,-34.669715999999994,2022-01-18 12:00:00
112,-5.775158,-34.603596,2022-01-18 06:00:00
112,-5.815975,-34.54023,2022-01-18 00:00:00
112,-5.863124,-34.4804,2022-01-17 18:00:00
112,-5.908576,-34.428986,2022-01-17 12:00:00
112,-5.942246,-34.387035,2022-01-17 06:00:00
112,-5.9668230000000015,-34.336678000000006,2022-01-17 00:00:00
112,-5.985931,-34.280079,2022-01-16 18:00:00
112,-6.004498,-34.226109,2022-01-16 12:00:00
112,-6.01676,-34.174828000000005,2022-01-16 06:00:00
112,-6.0276489999999985,-34.106312,2022-01-16 00:00:00
112,-6.038869,-34.029537,2022-01-15 18:00:00
112,-6.055812,-33.946796,2022-01-15 12:00:00
112,-6.075756,-33.859138,2022-01-15 06:00:00
112,-6.107339,-33.761375,2022-01-15 00:00:00
112,-6.142834,-33.663628,2022-01-14 18:00:00
112,-6.180747,-33.575012,2022-01-14 12:00:00
112,-6.21816,-33.502117,2022-01-14 06:00:00
112,-6.259072,-33.43362,2022-01-14 00:00:00
112,-6.288423000000001,-33.378502000000005,2022-01-13 18:00:00
112,-6.314217,-33.328331,2022-01-13 12:00:00
112,-6.337356,-33.285519,2022-01-13 06:00:00
112,-6.360484,-33.234291,2022-01-13 00:00:00
112,-6.37242,-33.178841,2022-01-12 18:00:00
112,-6.376999,-33.120403,2022-01-12 12:00:00
112,-6.3787449999999986,-33.063534000000004,2022-01-12 06:00:00
112,-6.3797760000000014,-32.995342,2022-01-12 00:00:00
112,-6.379211,-32.929989,2022-01-11 18:00:00
112,-6.387407,-32.862457,2022-01-11 12:00:00
112,-6.40571,-32.791515000000004,2022-01-11 06:00:00
112,-6.428828,-32.709045,2022-01-11 00:00:00
112,-6.455018,-32.614456,2022-01-10 18:00:00
112,-6.481616000000002,-32.529270000000004,2022-01-10 12:00:00
112,-6.5133,-32.459843,2022-01-10 06:00:00
112,-6.552555,-32.391735,2022-01-10 00:00:00
113,-3.231752,-39.266476,2022-02-10 00:00:00
113,-3.262524,-39.222305,2022-02-09 18:00:00
113,-3.289904,-39.185028,2022-02-09 12:00:00
113,-3.317394,-39.139561,2022-02-09 06:00:00
113,-3.345422,-39.098278,2022-02-09 00:00:00
113,-3.367722,-39.053329,2022-02-08 18:00:00
113,-3.396753,-39.01939,2022-02-08 12:00:00
113,-3.425029,-38.975273,2022-02-08 06:00:00
113,-3.451433,-38.947739,2022-02-08 00:00:00
113,-3.477527,-38.909996,2022-02-07 18:00:00
113,-3.5063440000000003,-38.86718,2022-02-07 12:00:00
113,-3.523293,-38.828789,2022-02-07 06:00:00
113,-3.542649,-38.794563,2022-02-07 00:00:00
113,-3.564346,-38.748039,2022-02-06 18:00:00
113,-3.600138,-38.696136,2022-02-06 12:00:00
113,-3.624348,-38.64629,2022-02-06 06:00:00
113,-3.653324,-38.597946,2022-02-06 00:00:00
113,-3.682605,-38.540936,2022-02-05 18:00:00
113,-3.726469,-38.485081,2022-02-05 12:00:00
113,-3.76937,-38.437584,2022-02-05 06:00:00
113,-3.818214,-38.38932,2022-02-05 00:00:00
113,-3.862209,-38.337955,2022-02-04 18:00:00
113,-3.911715,-38.287994,2022-02-04 12:00:00
113,-3.953947,-38.241989,2022-02-04 06:00:00
113,-3.9934,-38.19342,2022-02-04 00:00:00
113,-4.031696,-38.138287,2022-02-03 18:00:00
113,-4.07163,-38.080597,2022-02-03 12:00:00
113,-4.110519999999998,-38.027534,2022-02-03 06:00:00
113,-4.135369,-37.980465,2022-02-03 00:00:00
113,-4.171682,-37.934952,2022-02-02 18:00:00
113,-4.199565,-37.86743900000001,2022-02-02 12:00:00
113,-4.239536,-37.805325,2022-02-02 06:00:00
113,-4.26365,-37.717339,2022-02-02 00:00:00
113,-4.321676,-37.66412,2022-02-01 18:00:00
113,-4.358607,-37.562687,2022-02-01 12:00:00
113,-4.427135,-37.498402,2022-02-01 06:00:00
113,-4.4437370000000005,-37.389267,2022-02-01 00:00:00
113,-4.492609,-37.345737,2022-01-31 18:00:00
113,-4.507994,-37.235207,2022-01-31 12:00:00
113,-4.577037000000002,-37.181026,2022-01-31 06:00:00
113,-4.581772,-37.087933,2022-01-31 00:00:00
113,-4.629186,-37.048107,2022-01-30 18:00:00
113,-4.62585,-36.97813,2022-01-30 12:00:00
113,-4.666671,-36.94096,2022-01-30 06:00:00
113,-4.653167,-36.889809,2022-01-30 00:00:00
113,-4.67102,-36.878139,2022-01-29 18:00:00
113,-4.661983,-36.859177,2022-01-29 12:00:00
113,-4.65888,-36.853119,2022-01-29 06:00:00
113,-4.641488,-36.842381,2022-01-29 00:00:00
113,-4.629741,-36.832111,2022-01-28 18:00:00
113,-4.623988,-36.810081,2022-01-28 12:00:00
113,-4.626461,-36.782902,2022-01-28 06:00:00
113,-4.627632,-36.741722,2022-01-28 00:00:00
113,-4.61665,-36.689667,2022-01-27 18:00:00
113,-4.623805,-36.636909,2022-01-27 12:00:00
113,-4.633217,-36.588253,2022-01-27 06:00:00
113,-4.642416000000001,-36.534805,2022-01-27 00:00:00
113,-4.6439629999999985,-36.475468,2022-01-26 18:00:00
113,-4.65343,-36.425682,2022-01-26 12:00:00
113,-4.6671559999999985,-36.3815,2022-01-26 06:00:00
113,-4.677174,-36.340672,2022-01-26 00:00:00
113,-4.67891,-36.296188,2022-01-25 18:00:00
113,-4.686713,-36.257607,2022-01-25 12:00:00
113,-4.701368,-36.221977,2022-01-25 06:00:00
113,-4.710668,-36.183491,2022-01-25 00:00:00
113,-4.709286,-36.132137,2022-01-24 18:00:00
113,-4.713941,-36.092819,2022-01-24 12:00:00
113,-4.720038,-36.057568,2022-01-24 06:00:00
113,-4.719856,-36.011246,2022-01-24 00:00:00
113,-4.7191,-35.937859,2022-01-23 18:00:00
113,-4.726073,-35.868958,2022-01-23 12:00:00
113,-4.739636,-35.800945,2022-01-23 06:00:00
113,-4.759447,-35.721836,2022-01-23 00:00:00
113,-4.784949,-35.611637,2022-01-22 18:00:00
113,-4.822091,-35.509953,2022-01-22 12:00:00
113,-4.857662,-35.414375,2022-01-22 06:00:00
113,-4.896297,-35.341927,2022-01-22 00:00:00
113,-4.9595980000000015,-35.254902,2022-01-21 18:00:00
113,-5.026221,-35.185417,2022-01-21 12:00:00
113,-5.103218,-35.114243,2022-01-21 06:00:00
113,-5.173699,-35.035538,2022-01-21 00:00:00
113,-5.254626,-34.963757,2022-01-20 18:00:00
113,-5.34256,-34.91243,2022-01-20 12:00:00
113,-5.436502,-34.869232000000004,2022-01-20 06:00:00
113,-5.5147910000000016,-34.817078,2022-01-20 00:00:00
113,-5.593472,-34.759411,2022-01-19 18:00:00
113,-5.662387,-34.71006,2022-01-19 12:00:00
113,-5.718765,-34.659882,2022-01-19 06:00:00
113,-5.761968,-34.598648,2022-01-19 00:00:00
113,-5.806652,-34.51392,2022-01-18 18:00:00
113,-5.848196,-34.433739,2022-01-18 12:00:00
113,-5.892489,-34.360535,2022-01-18 06:00:00
113,-5.939396,-34.291939,2022-01-18 00:00:00
113,-5.994408999999999,-34.228328999999995,2022-01-17 18:00:00
113,-6.046067,-34.177826,2022-01-17 12:00:00
113,-6.08269,-34.138046,2022-01-17 06:00:00
113,-6.107606,-34.087955,2022-01-17 00:00:00
113,-6.126503,-34.028824,2022-01-16 18:00:00
113,-6.145144,-33.970871,2022-01-16 12:00:00
113,-6.1545,-33.916160999999995,2022-01-16 06:00:00
113,-6.158964,-33.843388,2022-01-16 00:00:00
113,-6.163576,-33.758171000000004,2022-01-15 18:00:00
113,-6.178262,-33.666160999999995,2022-01-15 12:00:00
113,-6.199518,-33.570353999999995,2022-01-15 06:00:00
113,-6.230991,-33.464676000000004,2022-01-15 00:00:00
113,-6.266306,-33.360538,2022-01-14 18:00:00
113,-6.306922,-33.262184000000005,2022-01-14 12:00:00
113,-6.34829,-33.180824,2022-01-14 06:00:00
113,-6.390708,-33.109219,2022-01-14 00:00:00
113,-6.422055,-33.049168,2022-01-13 18:00:00
113,-6.451144,-32.99535,2022-01-13 12:00:00
113,-6.4791690000000015,-32.951172,2022-01-13 06:00:00
113,-6.5065940000000015,-32.903057000000004,2022-01-13 00:00:00
113,-6.519158,-32.853405,2022-01-12 18:00:00
113,-6.520538,-32.802372,2022-01-12 12:00:00
113,-6.517133,-32.752254,2022-01-12 06:00:00
113,-6.5129220000000005,-32.689102,2022-01-12 00:00:00
113,-6.508899,-32.621906,2022-01-11 18:00:00
113,-6.5135190000000005,-32.548737,2022-01-11 12:00:00
113,-6.5296059999999985,-32.475777,2022-01-11 06:00:00
113,-6.5533199999999985,-32.39278,2022-01-11 00:00:00
113,-6.578302000000001,-32.300545,2022-01-10 18:00:00
113,-6.6034869999999986,-32.219425,2022-01-10 12:00:00
113,-6.631952,-32.155403,2022-01-10 06:00:00
113,-6.663978,-32.093555,2022-01-10 00:00:00
114,-3.22484,-39.268478,2022-02-10 00:00:00
114,-3.255563,-39.22215300000001,2022-02-09 18:00:00
114,-3.284292,-39.182713,2022-02-09 12:00:00
114,-3.311636,-39.135433,2022-02-09 06:00:00
